Score, Predict
/home/ubuntu/elec823/hurricane/mod7/ssn/snrLo/hvd_116_mono.wav, 0.11, 0.39
/home/ubuntu/elec823/hurricane/mod15/ssn/snrMid/hvd_111_mono.wav, 0.82, 0.61
/home/ubuntu/elec823/hurricane/mod15/ssn/snrMid/hvd_103_mono.wav, 0.81, 0.45
/home/ubuntu/elec823/hurricane/mod8/ssn/snrLo/hvd_077_mono.wav, 0.38, 0.33
/home/ubuntu/elec823/hurricane/mod14/ssn/snrLo/hvd_135_mono.wav, 0.15, 0.26
/home/ubuntu/elec823/hurricane/mod20/ssn/snrHi/hvd_033_mono.wav, 0.95, 0.68
/home/ubuntu/elec823/hurricane/mod8/ssn/snrMid/hvd_081_mono.wav, 0.67, 0.57
/home/ubuntu/elec823/hurricane/mod10/ssn/snrMid/hvd_038_mono.wav, 0.70, 0.76
/home/ubuntu/elec823/hurricane/mod8/ssn/snrHi/hvd_094_mono.wav, 0.84, 0.57
/home/ubuntu/elec823/hurricane/mod9/ssn/snrMid/hvd_018_mono.wav, 0.80, 0.57
/home/ubuntu/elec823/hurricane/mod13/ssn/snrLo/hvd_040_mono.wav, 0.74, 0.35
/home/ubuntu/elec823/hurricane/mod5/ssn/snrMid/hvd_115_mono.wav, 0.08, 0.41
/home/ubuntu/elec823/hurricane/mod18/ssn/snrLo/hvd_169_mono.wav, 0.18, 0.34
/home/ubuntu/elec823/hurricane/mod20/ssn/snrLo/hvd_149_mono.wav, 0.68, 0.39
/home/ubuntu/elec823/hurricane/mod4/ssn/snrMid/hvd_115_mono.wav, 0.13, 0.44
/home/ubuntu/elec823/hurricane/mod2/ssn/snrMid/hvd_033_mono.wav, 0.16, 0.34
/home/ubuntu/elec823/hurricane/mod9/ssn/snrLo/hvd_162_mono.wav, 0.58, 0.37
/home/ubuntu/elec823/hurricane/mod14/ssn/snrMid/hvd_003_mono.wav, 0.17, 0.54
/home/ubuntu/elec823/hurricane/mod20/ssn/snrLo/hvd_075_mono.wav, 0.55, 0.33
/home/ubuntu/elec823/hurricane/mod3/ssn/snrHi/hvd_002_mono.wav, 0.74, 0.65
/home/ubuntu/elec823/hurricane/mod16/ssn/snrMid/hvd_099_mono.wav, 0.80, 0.36
/home/ubuntu/elec823/hurricane/mod11/ssn/snrLo/hvd_046_mono.wav, 0.12, 0.43
/home/ubuntu/elec823/hurricane/mod18/ssn/snrMid/hvd_074_mono.wav, 0.07, 0.25
/home/ubuntu/elec823/hurricane/mod11/ssn/snrHi/hvd_113_mono.wav, 0.12, 0.41
/home/ubuntu/elec823/hurricane/mod8/ssn/snrHi/hvd_119_mono.wav, 0.85, 0.71
/home/ubuntu/elec823/hurricane/mod16/ssn/snrHi/hvd_151_mono.wav, 0.97, 0.67
/home/ubuntu/elec823/hurricane/mod10/ssn/snrHi/hvd_002_mono.wav, 0.79, 0.67
/home/ubuntu/elec823/hurricane/mod1/ssn/snrLo/hvd_128_mono.wav, 0.04, 0.32
/home/ubuntu/elec823/hurricane/mod8/ssn/snrHi/hvd_095_mono.wav, 0.94, 0.69
/home/ubuntu/elec823/hurricane/mod19/ssn/snrLo/hvd_016_mono.wav, 0.09, 0.39
/home/ubuntu/elec823/hurricane/mod17/ssn/snrLo/hvd_165_mono.wav, 0.63, 0.61
/home/ubuntu/elec823/hurricane/mod18/ssn/snrMid/hvd_049_mono.wav, 0.20, 0.36
/home/ubuntu/elec823/hurricane/mod17/ssn/snrHi/hvd_040_mono.wav, 0.94, 0.42
/home/ubuntu/elec823/hurricane/mod3/ssn/snrMid/hvd_014_mono.wav, 0.74, 0.59
/home/ubuntu/elec823/hurricane/mod1/ssn/snrHi/hvd_152_mono.wav, 0.16, 0.43
/home/ubuntu/elec823/hurricane/mod10/ssn/snrLo/hvd_005_mono.wav, 0.33, 0.39
/home/ubuntu/elec823/hurricane/mod2/ssn/snrLo/hvd_095_mono.wav, 0.18, 0.32
/home/ubuntu/elec823/hurricane/mod5/ssn/snrLo/hvd_159_mono.wav, 0.17, 0.26
/home/ubuntu/elec823/hurricane/mod3/ssn/snrMid/hvd_162_mono.wav, 0.85, 0.69
/home/ubuntu/elec823/hurricane/mod13/ssn/snrHi/hvd_044_mono.wav, 0.98, 0.74
/home/ubuntu/elec823/hurricane/mod15/ssn/snrLo/hvd_149_mono.wav, 0.70, 0.45
/home/ubuntu/elec823/hurricane/mod8/ssn/snrMid/hvd_104_mono.wav, 0.55, 0.43
/home/ubuntu/elec823/hurricane/mod4/ssn/snrLo/hvd_048_mono.wav, 0.19, 0.31
/home/ubuntu/elec823/hurricane/mod17/ssn/snrLo/hvd_008_mono.wav, 0.83, 0.52
/home/ubuntu/elec823/hurricane/mod5/ssn/snrMid/hvd_179_mono.wav, 0.08, 0.20
/home/ubuntu/elec823/hurricane/mod8/ssn/snrMid/hvd_146_mono.wav, 0.42, 0.59
/home/ubuntu/elec823/hurricane/mod19/ssn/snrMid/hvd_103_mono.wav, 0.22, 0.27
/home/ubuntu/elec823/hurricane/mod13/ssn/snrHi/hvd_061_mono.wav, 0.98, 0.80
/home/ubuntu/elec823/hurricane/mod11/ssn/snrMid/hvd_077_mono.wav, 0.38, 0.43
/home/ubuntu/elec823/hurricane/mod6/ssn/snrMid/hvd_121_mono.wav, 0.74, 0.75
/home/ubuntu/elec823/hurricane/mod7/ssn/snrMid/hvd_169_mono.wav, 0.17, 0.30
/home/ubuntu/elec823/hurricane/mod11/ssn/snrLo/hvd_157_mono.wav, 0.18, 0.43
/home/ubuntu/elec823/hurricane/mod7/ssn/snrLo/hvd_177_mono.wav, 0.15, 0.43
/home/ubuntu/elec823/hurricane/mod3/ssn/snrMid/hvd_098_mono.wav, 0.82, 0.73
/home/ubuntu/elec823/hurricane/mod8/ssn/snrLo/hvd_015_mono.wav, 0.22, 0.35
/home/ubuntu/elec823/hurricane/mod1/ssn/snrMid/hvd_121_mono.wav, 0.05, 0.66
/home/ubuntu/elec823/hurricane/mod8/ssn/snrLo/hvd_116_mono.wav, 0.41, 0.42
/home/ubuntu/elec823/hurricane/mod9/ssn/snrHi/hvd_104_mono.wav, 0.91, 0.39
/home/ubuntu/elec823/hurricane/mod9/ssn/snrLo/hvd_179_mono.wav, 0.41, 0.50
/home/ubuntu/elec823/hurricane/mod10/ssn/snrLo/hvd_116_mono.wav, 0.52, 0.53
/home/ubuntu/elec823/hurricane/mod20/ssn/snrMid/hvd_135_mono.wav, 0.73, 0.44
/home/ubuntu/elec823/hurricane/mod6/ssn/snrMid/hvd_026_mono.wav, 0.86, 0.67
/home/ubuntu/elec823/hurricane/mod2/ssn/snrLo/hvd_155_mono.wav, 0.21, 0.35
/home/ubuntu/elec823/hurricane/mod15/ssn/snrLo/hvd_045_mono.wav, 0.39, 0.40
/home/ubuntu/elec823/hurricane/mod18/ssn/snrMid/hvd_122_mono.wav, 0.51, 0.23
/home/ubuntu/elec823/hurricane/mod2/ssn/snrMid/hvd_080_mono.wav, 0.10, 0.63
/home/ubuntu/elec823/hurricane/mod5/ssn/snrHi/hvd_176_mono.wav, 0.11, 0.47
/home/ubuntu/elec823/hurricane/mod17/ssn/snrHi/hvd_003_mono.wav, 0.96, 0.77
/home/ubuntu/elec823/hurricane/mod8/ssn/snrMid/hvd_135_mono.wav, 0.65, 0.56
/home/ubuntu/elec823/hurricane/mod14/ssn/snrMid/hvd_098_mono.wav, 0.08, 0.53
/home/ubuntu/elec823/hurricane/mod8/ssn/snrHi/hvd_180_mono.wav, 0.84, 0.71
/home/ubuntu/elec823/hurricane/mod16/ssn/snrMid/hvd_046_mono.wav, 0.70, 0.54
/home/ubuntu/elec823/hurricane/mod16/ssn/snrLo/hvd_045_mono.wav, 0.42, 0.32
/home/ubuntu/elec823/hurricane/mod5/ssn/snrLo/hvd_082_mono.wav, 0.20, 0.31
/home/ubuntu/elec823/hurricane/mod1/ssn/snrMid/hvd_052_mono.wav, 0.09, 0.40
/home/ubuntu/elec823/hurricane/mod13/ssn/snrMid/hvd_163_mono.wav, 0.94, 0.72
/home/ubuntu/elec823/hurricane/mod12/ssn/snrLo/hvd_027_mono.wav, 0.24, 0.45
/home/ubuntu/elec823/hurricane/mod9/ssn/snrLo/hvd_071_mono.wav, 0.46, 0.35
/home/ubuntu/elec823/hurricane/mod4/ssn/snrMid/hvd_087_mono.wav, 0.10, 0.41
/home/ubuntu/elec823/hurricane/mod6/ssn/snrHi/hvd_094_mono.wav, 0.93, 0.63
/home/ubuntu/elec823/hurricane/mod14/ssn/snrHi/hvd_027_mono.wav, 0.17, 0.67
/home/ubuntu/elec823/hurricane/mod16/ssn/snrLo/hvd_058_mono.wav, 0.69, 0.35
/home/ubuntu/elec823/hurricane/mod1/ssn/snrHi/hvd_072_mono.wav, 0.12, 0.47
/home/ubuntu/elec823/hurricane/mod18/ssn/snrHi/hvd_103_mono.wav, 0.13, 0.31
/home/ubuntu/elec823/hurricane/mod12/ssn/snrHi/hvd_177_mono.wav, 0.16, 0.62
/home/ubuntu/elec823/hurricane/mod18/ssn/snrHi/hvd_099_mono.wav, 0.10, 0.46
/home/ubuntu/elec823/hurricane/mod1/ssn/snrHi/hvd_168_mono.wav, 0.18, 0.47
/home/ubuntu/elec823/hurricane/mod8/ssn/snrLo/hvd_047_mono.wav, 0.36, 0.35
/home/ubuntu/elec823/hurricane/mod18/ssn/snrHi/hvd_094_mono.wav, 0.19, 0.27
/home/ubuntu/elec823/hurricane/mod12/ssn/snrHi/hvd_166_mono.wav, 0.17, 0.61
/home/ubuntu/elec823/hurricane/mod17/ssn/snrHi/hvd_153_mono.wav, 0.98, 0.73
/home/ubuntu/elec823/hurricane/mod4/ssn/snrHi/hvd_128_mono.wav, 0.49, 0.62
/home/ubuntu/elec823/hurricane/mod4/ssn/snrLo/hvd_012_mono.wav, 0.15, 0.31
/home/ubuntu/elec823/hurricane/mod14/ssn/snrLo/hvd_106_mono.wav, 0.12, 0.45
/home/ubuntu/elec823/hurricane/mod2/ssn/snrLo/hvd_128_mono.wav, 0.09, 0.40
/home/ubuntu/elec823/hurricane/mod8/ssn/snrLo/hvd_110_mono.wav, 0.33, 0.36
/home/ubuntu/elec823/hurricane/mod20/ssn/snrHi/hvd_070_mono.wav, 0.92, 0.71
/home/ubuntu/elec823/hurricane/mod14/ssn/snrLo/hvd_072_mono.wav, 0.07, 0.31
/home/ubuntu/elec823/hurricane/mod5/ssn/snrMid/hvd_049_mono.wav, 0.18, 0.28
/home/ubuntu/elec823/hurricane/mod16/ssn/snrHi/hvd_014_mono.wav, 0.96, 0.59
/home/ubuntu/elec823/hurricane/mod10/ssn/snrHi/hvd_125_mono.wav, 0.89, 0.65
/home/ubuntu/elec823/hurricane/mod15/ssn/snrHi/hvd_171_mono.wav, 0.98, 0.73
/home/ubuntu/elec823/hurricane/mod18/ssn/snrLo/hvd_128_mono.wav, 0.09, 0.31
/home/ubuntu/elec823/hurricane/mod11/ssn/snrLo/hvd_051_mono.wav, 0.09, 0.51
/home/ubuntu/elec823/hurricane/mod5/ssn/snrHi/hvd_077_mono.wav, 0.17, 0.39
/home/ubuntu/elec823/hurricane/mod12/ssn/snrMid/hvd_137_mono.wav, 0.29, 0.40
/home/ubuntu/elec823/hurricane/mod10/ssn/snrMid/hvd_129_mono.wav, 0.45, 0.52
/home/ubuntu/elec823/hurricane/mod14/ssn/snrMid/hvd_015_mono.wav, 0.08, 0.44
/home/ubuntu/elec823/hurricane/mod7/ssn/snrHi/hvd_003_mono.wav, 0.21, 0.33
/home/ubuntu/elec823/hurricane/mod20/ssn/snrLo/hvd_175_mono.wav, 0.41, 0.36
/home/ubuntu/elec823/hurricane/mod1/ssn/snrMid/hvd_146_mono.wav, 0.05, 0.69
/home/ubuntu/elec823/hurricane/mod6/ssn/snrLo/hvd_119_mono.wav, 0.55, 0.45
/home/ubuntu/elec823/hurricane/mod15/ssn/snrMid/hvd_073_mono.wav, 0.78, 0.58
/home/ubuntu/elec823/hurricane/mod8/ssn/snrLo/hvd_097_mono.wav, 0.26, 0.32
/home/ubuntu/elec823/hurricane/mod5/ssn/snrHi/hvd_112_mono.wav, 0.11, 0.25
/home/ubuntu/elec823/hurricane/mod20/ssn/snrHi/hvd_165_mono.wav, 0.91, 0.68
/home/ubuntu/elec823/hurricane/mod1/ssn/snrHi/hvd_100_mono.wav, 0.26, 0.67
/home/ubuntu/elec823/hurricane/mod16/ssn/snrLo/hvd_169_mono.wav, 0.58, 0.44
/home/ubuntu/elec823/hurricane/mod19/ssn/snrLo/hvd_106_mono.wav, 0.14, 0.25
/home/ubuntu/elec823/hurricane/mod15/ssn/snrLo/hvd_011_mono.wav, 0.41, 0.38
/home/ubuntu/elec823/hurricane/mod13/ssn/snrHi/hvd_115_mono.wav, 0.96, 0.71
/home/ubuntu/elec823/hurricane/mod12/ssn/snrHi/hvd_158_mono.wav, 0.23, 0.42
/home/ubuntu/elec823/hurricane/mod2/ssn/snrLo/hvd_064_mono.wav, 0.21, 0.32
/home/ubuntu/elec823/hurricane/mod11/ssn/snrLo/hvd_068_mono.wav, 0.20, 0.31
/home/ubuntu/elec823/hurricane/mod20/ssn/snrMid/hvd_074_mono.wav, 0.78, 0.45
/home/ubuntu/elec823/hurricane/mod15/ssn/snrHi/hvd_015_mono.wav, 0.89, 0.77
/home/ubuntu/elec823/hurricane/mod20/ssn/snrLo/hvd_114_mono.wav, 0.60, 0.36
/home/ubuntu/elec823/hurricane/mod14/ssn/snrLo/hvd_044_mono.wav, 0.09, 0.28
/home/ubuntu/elec823/hurricane/mod11/ssn/snrHi/hvd_097_mono.wav, 0.19, 0.49
/home/ubuntu/elec823/hurricane/mod17/ssn/snrLo/hvd_180_mono.wav, 0.62, 0.54
/home/ubuntu/elec823/hurricane/mod19/ssn/snrLo/hvd_153_mono.wav, 0.17, 0.37
/home/ubuntu/elec823/hurricane/mod10/ssn/snrLo/hvd_030_mono.wav, 0.43, 0.60
/home/ubuntu/elec823/hurricane/mod11/ssn/snrHi/hvd_046_mono.wav, 0.14, 0.51
/home/ubuntu/elec823/hurricane/mod17/ssn/snrMid/hvd_137_mono.wav, 0.89, 0.66
/home/ubuntu/elec823/hurricane/mod11/ssn/snrHi/hvd_139_mono.wav, 0.15, 0.49
/home/ubuntu/elec823/hurricane/mod12/ssn/snrMid/hvd_172_mono.wav, 0.30, 0.45
/home/ubuntu/elec823/hurricane/mod3/ssn/snrMid/hvd_016_mono.wav, 0.77, 0.54
/home/ubuntu/elec823/hurricane/mod11/ssn/snrLo/hvd_129_mono.wav, 0.18, 0.25
/home/ubuntu/elec823/hurricane/mod10/ssn/snrMid/hvd_011_mono.wav, 0.75, 0.41
/home/ubuntu/elec823/hurricane/mod5/ssn/snrMid/hvd_100_mono.wav, 0.04, 0.31
/home/ubuntu/elec823/hurricane/mod18/ssn/snrLo/hvd_153_mono.wav, 0.12, 0.36
/home/ubuntu/elec823/hurricane/mod4/ssn/snrHi/hvd_065_mono.wav, 0.23, 0.59
/home/ubuntu/elec823/hurricane/mod6/ssn/snrHi/hvd_039_mono.wav, 0.88, 0.78
/home/ubuntu/elec823/hurricane/mod4/ssn/snrMid/hvd_152_mono.wav, 0.11, 0.32
/home/ubuntu/elec823/hurricane/mod10/ssn/snrHi/hvd_074_mono.wav, 0.81, 0.65
/home/ubuntu/elec823/hurricane/mod16/ssn/snrMid/hvd_061_mono.wav, 0.73, 0.63
/home/ubuntu/elec823/hurricane/mod16/ssn/snrLo/hvd_022_mono.wav, 0.58, 0.38
/home/ubuntu/elec823/hurricane/mod9/ssn/snrLo/hvd_104_mono.wav, 0.34, 0.34
/home/ubuntu/elec823/hurricane/mod8/ssn/snrHi/hvd_136_mono.wav, 0.87, 0.77
/home/ubuntu/elec823/hurricane/mod12/ssn/snrMid/hvd_069_mono.wav, 0.12, 0.51
/home/ubuntu/elec823/hurricane/mod7/ssn/snrLo/hvd_068_mono.wav, 0.13, 0.25
/home/ubuntu/elec823/hurricane/mod10/ssn/snrMid/hvd_167_mono.wav, 0.56, 0.53
/home/ubuntu/elec823/hurricane/mod16/ssn/snrLo/hvd_027_mono.wav, 0.63, 0.55
/home/ubuntu/elec823/hurricane/mod8/ssn/snrHi/hvd_055_mono.wav, 0.80, 0.71
/home/ubuntu/elec823/hurricane/mod12/ssn/snrLo/hvd_175_mono.wav, 0.22, 0.47
/home/ubuntu/elec823/hurricane/mod18/ssn/snrLo/hvd_026_mono.wav, 0.16, 0.34
/home/ubuntu/elec823/hurricane/mod8/ssn/snrLo/hvd_073_mono.wav, 0.46, 0.34
/home/ubuntu/elec823/hurricane/mod3/ssn/snrLo/hvd_051_mono.wav, 0.59, 0.41
/home/ubuntu/elec823/hurricane/mod3/ssn/snrLo/hvd_044_mono.wav, 0.42, 0.34
/home/ubuntu/elec823/hurricane/mod9/ssn/snrHi/hvd_122_mono.wav, 0.98, 0.41
/home/ubuntu/elec823/hurricane/mod16/ssn/snrMid/hvd_069_mono.wav, 0.58, 0.36
/home/ubuntu/elec823/hurricane/mod13/ssn/snrHi/hvd_104_mono.wav, 0.94, 0.71
/home/ubuntu/elec823/hurricane/mod8/ssn/snrHi/hvd_153_mono.wav, 0.94, 0.76
/home/ubuntu/elec823/hurricane/mod15/ssn/snrLo/hvd_107_mono.wav, 0.58, 0.40
/home/ubuntu/elec823/hurricane/mod6/ssn/snrHi/hvd_048_mono.wav, 0.98, 0.69
/home/ubuntu/elec823/hurricane/mod18/ssn/snrLo/hvd_098_mono.wav, 0.08, 0.31
/home/ubuntu/elec823/hurricane/mod15/ssn/snrHi/hvd_104_mono.wav, 0.94, 0.66
/home/ubuntu/elec823/hurricane/mod17/ssn/snrMid/hvd_164_mono.wav, 0.95, 0.66
/home/ubuntu/elec823/hurricane/mod20/ssn/snrHi/hvd_147_mono.wav, 0.98, 0.75
/home/ubuntu/elec823/hurricane/mod9/ssn/snrHi/hvd_076_mono.wav, 0.86, 0.51
/home/ubuntu/elec823/hurricane/mod9/ssn/snrMid/hvd_087_mono.wav, 0.78, 0.47
/home/ubuntu/elec823/hurricane/mod11/ssn/snrHi/hvd_152_mono.wav, 0.13, 0.46
/home/ubuntu/elec823/hurricane/mod14/ssn/snrHi/hvd_103_mono.wav, 0.20, 0.55
/home/ubuntu/elec823/hurricane/mod12/ssn/snrHi/hvd_097_mono.wav, 0.17, 0.41
/home/ubuntu/elec823/hurricane/mod12/ssn/snrLo/hvd_139_mono.wav, 0.10, 0.34
/home/ubuntu/elec823/hurricane/mod5/ssn/snrMid/hvd_094_mono.wav, 0.13, 0.33
/home/ubuntu/elec823/hurricane/mod14/ssn/snrMid/hvd_116_mono.wav, 0.14, 0.23
/home/ubuntu/elec823/hurricane/mod12/ssn/snrLo/hvd_087_mono.wav, 0.11, 0.43
/home/ubuntu/elec823/hurricane/mod7/ssn/snrLo/hvd_124_mono.wav, 0.17, 0.29
/home/ubuntu/elec823/hurricane/mod11/ssn/snrHi/hvd_050_mono.wav, 0.04, 0.57
/home/ubuntu/elec823/hurricane/mod10/ssn/snrLo/hvd_113_mono.wav, 0.45, 0.46
/home/ubuntu/elec823/hurricane/mod17/ssn/snrHi/hvd_094_mono.wav, 0.97, 0.60
/home/ubuntu/elec823/hurricane/mod9/ssn/snrLo/hvd_012_mono.wav, 0.62, 0.34
/home/ubuntu/elec823/hurricane/mod8/ssn/snrMid/hvd_038_mono.wav, 0.76, 0.65
/home/ubuntu/elec823/hurricane/mod10/ssn/snrMid/hvd_123_mono.wav, 0.64, 0.66
/home/ubuntu/elec823/hurricane/mod5/ssn/snrLo/hvd_113_mono.wav, 0.14, 0.30
/home/ubuntu/elec823/hurricane/mod6/ssn/snrHi/hvd_027_mono.wav, 0.99, 0.84
