Score, Predict
0.90, 0.59
0.71, 0.54
1.00, 0.59
0.43, 0.54
1.00, 0.60
1.00, 0.63
0.71, 0.62
0.00, 0.50
1.00, 0.58
0.43, 0.58
1.00, 0.60
0.00, 0.50
0.00, 0.50
0.88, 0.59
0.00, 0.62
1.00, 0.60
0.00, 0.51
0.44, 0.54
1.00, 0.61
0.00, 0.50
1.00, 0.61
0.89, 0.52
0.30, 0.50
1.00, 0.61
1.00, 0.60
1.00, 0.63
0.00, 0.54
0.90, 0.62
0.25, 0.55
0.86, 0.58
1.00, 0.61
1.00, 0.62
0.60, 0.63
0.86, 0.52
1.00, 0.60
1.00, 0.59
1.00, 0.59
1.00, 0.63
0.86, 0.62
1.00, 0.60
0.86, 0.62
0.30, 0.50
0.80, 0.60
1.00, 0.61
0.60, 0.62
1.00, 0.65
0.00, 0.50
0.90, 0.62
1.00, 0.60
0.00, 0.50
0.00, 0.50
0.12, 0.54
1.00, 0.64
1.00, 0.58
1.00, 0.57
0.12, 0.50
0.00, 0.58
1.00, 0.59
1.00, 0.63
0.90, 0.62
1.00, 0.56
1.00, 0.53
0.57, 0.50
1.00, 0.64
1.00, 0.60
1.00, 0.59
0.80, 0.51
0.88, 0.60
0.00, 0.60
1.00, 0.60
1.00, 0.59
0.00, 0.50
1.00, 0.62
0.90, 0.58
0.12, 0.50
1.00, 0.62
1.00, 0.60
0.20, 0.50
1.00, 0.65
0.80, 0.54
1.00, 0.56
1.00, 0.64
0.44, 0.53
0.78, 0.60
0.71, 0.52
1.00, 0.58
1.00, 0.59
1.00, 0.61
1.00, 0.59
0.38, 0.50
0.00, 0.50
0.00, 0.50
1.00, 0.61
0.43, 0.54
0.62, 0.58
0.70, 0.61
0.86, 0.52
0.90, 0.58
1.00, 0.64
1.00, 0.63
0.20, 0.52
1.00, 0.63
1.00, 0.61
1.00, 0.60
1.00, 0.60
1.00, 0.62
0.44, 0.61
0.40, 0.57
1.00, 0.61
0.00, 0.50
1.00, 0.57
1.00, 0.62
0.89, 0.61
1.00, 0.64
1.00, 0.55
0.88, 0.59
1.00, 0.56
1.00, 0.65
0.00, 0.50
0.00, 0.50
0.86, 0.56
0.00, 0.50
1.00, 0.65
1.00, 0.64
0.75, 0.59
0.29, 0.51
0.29, 0.53
0.00, 0.50
1.00, 0.64
1.00, 0.64
1.00, 0.60
0.60, 0.58
0.60, 0.58
0.88, 0.59
0.62, 0.57
0.80, 0.58
1.00, 0.53
1.00, 0.62
0.29, 0.56
0.88, 0.62
1.00, 0.62
0.71, 0.55
0.10, 0.58
1.00, 0.59
1.00, 0.61
1.00, 0.57
1.00, 0.60
0.86, 0.62
1.00, 0.63
1.00, 0.57
0.90, 0.58
0.00, 0.53
0.78, 0.59
1.00, 0.59
0.75, 0.62
0.70, 0.56
0.43, 0.50
0.60, 0.54
0.90, 0.61
0.80, 0.64
0.88, 0.60
0.11, 0.50
1.00, 0.61
0.00, 0.50
0.86, 0.50
1.00, 0.61
1.00, 0.60
1.00, 0.60
1.00, 0.59
0.89, 0.59
1.00, 0.52
1.00, 0.60
1.00, 0.62
1.00, 0.60
1.00, 0.56
1.00, 0.61
1.00, 0.58
0.40, 0.56
0.00, 0.52
1.00, 0.57
1.00, 0.59
0.86, 0.58
0.71, 0.53
1.00, 0.59
1.00, 0.56
1.00, 0.58
1.00, 0.59
0.62, 0.60
1.00, 0.62
0.71, 0.54
1.00, 0.62
0.12, 0.50
0.00, 0.50
0.43, 0.58
1.00, 0.59
0.88, 0.60
1.00, 0.63
1.00, 0.55
1.00, 0.59
0.86, 0.59
0.71, 0.58
0.00, 0.51
0.75, 0.60
1.00, 0.63
0.40, 0.58
0.75, 0.59
0.86, 0.54
0.00, 0.50
0.67, 0.59
0.80, 0.60
0.86, 0.60
1.00, 0.65
1.00, 0.57
1.00, 0.59
0.50, 0.50
1.00, 0.60
1.00, 0.61
0.75, 0.59
0.71, 0.61
1.00, 0.62
0.00, 0.50
1.00, 0.62
1.00, 0.64
0.71, 0.58
0.00, 0.50
1.00, 0.63
0.90, 0.59
1.00, 0.62
0.00, 0.58
0.90, 0.60
1.00, 0.60
1.00, 0.53
1.00, 0.61
1.00, 0.60
0.75, 0.55
1.00, 0.59
1.00, 0.60
1.00, 0.64
0.38, 0.62
0.78, 0.62
1.00, 0.63
0.86, 0.57
0.71, 0.59
1.00, 0.60
0.89, 0.62
0.25, 0.56
1.00, 0.62
0.14, 0.54
0.90, 0.58
1.00, 0.60
0.50, 0.62
0.33, 0.57
1.00, 0.65
0.00, 0.50
1.00, 0.63
0.75, 0.56
1.00, 0.64
1.00, 0.61
1.00, 0.56
1.00, 0.60
1.00, 0.61
1.00, 0.64
1.00, 0.64
1.00, 0.63
1.00, 0.55
0.10, 0.50
0.86, 0.57
1.00, 0.57
1.00, 0.59
0.80, 0.63
1.00, 0.65
0.00, 0.52
1.00, 0.60
1.00, 0.59
1.00, 0.59
0.71, 0.57
1.00, 0.62
1.00, 0.62
0.86, 0.60
0.90, 0.59
1.00, 0.60
0.86, 0.60
0.43, 0.51
0.00, 0.50
0.00, 0.51
0.88, 0.63
1.00, 0.64
1.00, 0.62
0.86, 0.53
1.00, 0.60
1.00, 0.60
1.00, 0.65
0.43, 0.50
1.00, 0.59
0.71, 0.58
1.00, 0.57
0.00, 0.50
0.38, 0.50
0.00, 0.58
0.88, 0.58
1.00, 0.61
1.00, 0.64
1.00, 0.63
0.00, 0.50
0.71, 0.60
0.88, 0.60
0.44, 0.50
0.67, 0.53
0.00, 0.50
1.00, 0.59
1.00, 0.58
0.11, 0.50
0.89, 0.60
1.00, 0.61
0.50, 0.51
0.88, 0.51
1.00, 0.61
0.89, 0.62
0.00, 0.50
0.11, 0.60
0.00, 0.50
0.10, 0.50
0.25, 0.50
0.00, 0.52
1.00, 0.58
1.00, 0.61
1.00, 0.58
1.00, 0.64
1.00, 0.62
0.00, 0.57
0.90, 0.58
1.00, 0.61
1.00, 0.59
1.00, 0.61
1.00, 0.61
0.70, 0.59
1.00, 0.62
1.00, 0.61
0.14, 0.56
1.00, 0.62
1.00, 0.62
0.90, 0.59
0.10, 0.50
0.75, 0.60
1.00, 0.62
0.75, 0.62
0.00, 0.50
1.00, 0.62
0.88, 0.55
0.00, 0.50
0.00, 0.50
1.00, 0.56
1.00, 0.60
1.00, 0.65
0.71, 0.58
1.00, 0.60
0.38, 0.55
0.90, 0.60
1.00, 0.54
0.89, 0.59
0.71, 0.64
1.00, 0.61
0.67, 0.62
0.38, 0.53
0.86, 0.58
1.00, 0.62
0.90, 0.62
1.00, 0.57
0.00, 0.51
0.00, 0.50
0.00, 0.50
1.00, 0.59
0.62, 0.59
0.38, 0.56
0.86, 0.53
1.00, 0.63
1.00, 0.57
0.00, 0.63
0.00, 0.50
1.00, 0.60
0.56, 0.57
0.00, 0.56
1.00, 0.57
0.71, 0.57
1.00, 0.64
0.57, 0.54
1.00, 0.58
0.89, 0.58
0.00, 0.50
1.00, 0.56
0.71, 0.53
0.90, 0.58
1.00, 0.60
0.00, 0.50
0.00, 0.50
1.00, 0.63
0.00, 0.50
0.86, 0.58
0.00, 0.50
1.00, 0.59
0.29, 0.53
1.00, 0.63
1.00, 0.60
0.00, 0.59
0.89, 0.61
0.00, 0.50
0.29, 0.56
0.70, 0.53
0.90, 0.63
0.71, 0.64
0.80, 0.59
0.00, 0.51
0.75, 0.53
0.86, 0.58
1.00, 0.58
0.43, 0.58
1.00, 0.59
1.00, 0.59
0.71, 0.59
1.00, 0.58
0.89, 0.52
0.29, 0.56
1.00, 0.51
1.00, 0.50
0.20, 0.50
0.86, 0.53
0.25, 0.60
1.00, 0.63
1.00, 0.60
0.00, 0.50
1.00, 0.60
1.00, 0.64
0.00, 0.51
1.00, 0.58
0.50, 0.59
1.00, 0.59
0.00, 0.50
1.00, 0.65
0.57, 0.50
0.86, 0.58
1.00, 0.60
0.00, 0.50
1.00, 0.59
1.00, 0.59
0.25, 0.61
1.00, 0.61
1.00, 0.61
1.00, 0.61
0.22, 0.61
0.43, 0.56
1.00, 0.64
0.00, 0.50
1.00, 0.63
1.00, 0.60
0.86, 0.58
0.88, 0.62
0.86, 0.61
1.00, 0.61
0.88, 0.60
1.00, 0.62
0.90, 0.63
0.29, 0.50
1.00, 0.62
0.12, 0.50
0.90, 0.59
1.00, 0.59
0.86, 0.62
1.00, 0.62
1.00, 0.63
1.00, 0.61
0.10, 0.55
0.00, 0.50
1.00, 0.64
1.00, 0.61
0.00, 0.58
0.40, 0.60
0.00, 0.50
1.00, 0.60
1.00, 0.51
0.57, 0.53
1.00, 0.58
0.00, 0.50
1.00, 0.60
1.00, 0.57
1.00, 0.61
1.00, 0.60
1.00, 0.59
1.00, 0.59
1.00, 0.63
0.90, 0.62
0.86, 0.62
0.88, 0.55
0.00, 0.50
0.14, 0.53
0.00, 0.50
0.86, 0.57
0.86, 0.59
0.88, 0.64
0.00, 0.58
1.00, 0.57
0.00, 0.58
0.00, 0.50
1.00, 0.57
0.88, 0.55
0.00, 0.50
1.00, 0.61
0.00, 0.53
0.40, 0.53
1.00, 0.53
0.75, 0.57
0.62, 0.58
0.44, 0.60
1.00, 0.60
1.00, 0.61
1.00, 0.57
1.00, 0.61
1.00, 0.63
1.00, 0.57
1.00, 0.59
0.50, 0.52
1.00, 0.63
0.90, 0.63
0.00, 0.50
1.00, 0.62
1.00, 0.63
0.86, 0.53
0.86, 0.60
0.38, 0.61
1.00, 0.55
1.00, 0.61
1.00, 0.62
1.00, 0.57
0.29, 0.50
1.00, 0.59
1.00, 0.63
0.50, 0.52
0.75, 0.57
0.00, 0.51
1.00, 0.61
1.00, 0.59
0.00, 0.50
1.00, 0.63
1.00, 0.62
0.78, 0.58
1.00, 0.60
1.00, 0.60
0.89, 0.61
1.00, 0.62
0.50, 0.63
1.00, 0.58
0.88, 0.50
1.00, 0.59
0.12, 0.50
1.00, 0.60
0.00, 0.50
0.00, 0.53
0.00, 0.55
0.43, 0.58
0.00, 0.52
0.86, 0.58
0.71, 0.60
0.80, 0.58
0.00, 0.51
1.00, 0.59
0.75, 0.50
0.00, 0.60
1.00, 0.60
1.00, 0.62
1.00, 0.63
0.10, 0.52
1.00, 0.62
1.00, 0.64
0.56, 0.57
1.00, 0.64
1.00, 0.63
0.43, 0.57
1.00, 0.61
0.00, 0.50
0.56, 0.61
1.00, 0.58
1.00, 0.60
1.00, 0.63
0.00, 0.50
1.00, 0.52
0.20, 0.50
0.00, 0.50
1.00, 0.63
0.29, 0.60
1.00, 0.54
1.00, 0.62
1.00, 0.63
0.25, 0.50
0.11, 0.50
0.67, 0.59
0.89, 0.58
0.00, 0.50
0.43, 0.55
0.86, 0.62
0.00, 0.50
0.30, 0.51
0.00, 0.50
1.00, 0.54
0.71, 0.59
0.88, 0.59
1.00, 0.55
0.88, 0.54
0.12, 0.55
0.90, 0.62
0.70, 0.61
1.00, 0.62
0.75, 0.57
1.00, 0.63
0.43, 0.52
0.70, 0.58
1.00, 0.58
1.00, 0.57
0.90, 0.56
0.70, 0.58
0.86, 0.58
0.22, 0.51
0.78, 0.61
0.00, 0.50
0.89, 0.53
0.00, 0.50
0.40, 0.50
1.00, 0.61
0.33, 0.50
1.00, 0.63
1.00, 0.62
1.00, 0.56
1.00, 0.55
0.90, 0.54
1.00, 0.60
0.29, 0.55
0.90, 0.60
1.00, 0.60
1.00, 0.62
1.00, 0.60
1.00, 0.62
0.86, 0.51
0.89, 0.59
1.00, 0.61
0.88, 0.61
1.00, 0.60
0.43, 0.58
0.86, 0.61
1.00, 0.62
1.00, 0.56
0.12, 0.50
1.00, 0.60
0.00, 0.51
1.00, 0.62
0.70, 0.59
0.50, 0.61
0.62, 0.58
0.14, 0.55
1.00, 0.59
1.00, 0.51
0.20, 0.51
1.00, 0.61
1.00, 0.58
1.00, 0.62
0.75, 0.57
0.88, 0.59
1.00, 0.59
1.00, 0.58
1.00, 0.60
0.90, 0.59
0.00, 0.52
0.90, 0.59
1.00, 0.61
0.62, 0.60
0.88, 0.59
0.71, 0.59
1.00, 0.62
0.78, 0.59
1.00, 0.61
0.14, 0.51
0.62, 0.57
1.00, 0.60
1.00, 0.57
1.00, 0.62
1.00, 0.60
1.00, 0.63
1.00, 0.62
0.89, 0.61
0.29, 0.50
1.00, 0.62
0.00, 0.50
0.67, 0.58
0.00, 0.50
0.00, 0.50
0.43, 0.53
0.00, 0.61
1.00, 0.62
0.00, 0.50
1.00, 0.62
0.88, 0.65
1.00, 0.63
0.50, 0.53
1.00, 0.62
0.00, 0.50
0.57, 0.52
0.86, 0.59
0.00, 0.53
0.90, 0.60
1.00, 0.60
1.00, 0.61
0.86, 0.54
0.33, 0.54
0.43, 0.57
0.14, 0.53
0.89, 0.62
0.00, 0.50
0.00, 0.59
0.00, 0.50
1.00, 0.60
1.00, 0.62
1.00, 0.59
0.78, 0.60
0.78, 0.61
0.86, 0.59
1.00, 0.64
0.00, 0.50
1.00, 0.64
1.00, 0.59
0.00, 0.58
0.78, 0.60
1.00, 0.59
0.89, 0.60
1.00, 0.64
1.00, 0.60
1.00, 0.62
1.00, 0.61
1.00, 0.62
1.00, 0.62
0.00, 0.55
1.00, 0.59
0.12, 0.52
0.90, 0.58
1.00, 0.60
0.22, 0.51
1.00, 0.57
0.11, 0.50
0.70, 0.60
1.00, 0.57
0.14, 0.50
1.00, 0.61
1.00, 0.58
1.00, 0.63
1.00, 0.57
0.90, 0.56
0.20, 0.52
1.00, 0.59
0.00, 0.50
1.00, 0.65
0.89, 0.62
1.00, 0.64
1.00, 0.60
1.00, 0.57
0.86, 0.53
0.00, 0.50
0.00, 0.57
0.00, 0.50
0.88, 0.59
1.00, 0.55
0.38, 0.56
1.00, 0.56
1.00, 0.62
0.22, 0.56
1.00, 0.61
1.00, 0.61
1.00, 0.62
1.00, 0.62
0.38, 0.57
1.00, 0.60
1.00, 0.64
1.00, 0.57
1.00, 0.63
1.00, 0.56
0.70, 0.54
1.00, 0.56
1.00, 0.63
0.00, 0.50
0.00, 0.58
0.90, 0.64
0.00, 0.50
1.00, 0.65
0.00, 0.51
1.00, 0.60
0.44, 0.62
0.33, 0.54
0.90, 0.56
1.00, 0.60
1.00, 0.60
1.00, 0.64
1.00, 0.60
0.71, 0.57
0.88, 0.57
0.86, 0.62
1.00, 0.59
1.00, 0.62
1.00, 0.51
1.00, 0.65
0.43, 0.57
1.00, 0.60
1.00, 0.56
1.00, 0.58
0.43, 0.50
1.00, 0.59
0.89, 0.54
1.00, 0.59
0.71, 0.60
1.00, 0.58
0.90, 0.60
0.80, 0.60
1.00, 0.58
0.90, 0.55
1.00, 0.58
0.00, 0.50
1.00, 0.61
0.88, 0.62
0.86, 0.58
1.00, 0.58
1.00, 0.61
0.90, 0.56
0.86, 0.57
0.00, 0.50
1.00, 0.61
1.00, 0.62
0.00, 0.50
0.10, 0.51
0.43, 0.60
0.00, 0.50
0.86, 0.51
1.00, 0.62
0.88, 0.63
1.00, 0.57
0.00, 0.50
0.78, 0.58
1.00, 0.59
1.00, 0.62
1.00, 0.61
0.43, 0.59
1.00, 0.62
1.00, 0.59
0.00, 0.50
0.90, 0.60
1.00, 0.62
0.62, 0.54
0.56, 0.61
1.00, 0.62
0.90, 0.58
1.00, 0.54
0.00, 0.50
0.00, 0.50
0.75, 0.59
0.88, 0.62
0.00, 0.50
1.00, 0.58
1.00, 0.60
1.00, 0.60
1.00, 0.60
0.78, 0.54
0.75, 0.60
0.90, 0.59
0.57, 0.51
0.90, 0.52
0.70, 0.56
1.00, 0.63
1.00, 0.60
1.00, 0.60
0.50, 0.57
1.00, 0.60
0.00, 0.50
0.12, 0.52
0.90, 0.62
1.00, 0.61
1.00, 0.59
1.00, 0.59
1.00, 0.61
0.86, 0.62
0.86, 0.57
1.00, 0.59
0.57, 0.50
1.00, 0.62
1.00, 0.59
1.00, 0.60
1.00, 0.56
0.57, 0.50
0.00, 0.50
0.86, 0.58
1.00, 0.59
0.22, 0.54
1.00, 0.63
1.00, 0.62
0.25, 0.50
1.00, 0.57
0.14, 0.50
1.00, 0.61
0.89, 0.61
1.00, 0.54
1.00, 0.64
0.86, 0.57
1.00, 0.53
1.00, 0.58
0.62, 0.57
1.00, 0.61
1.00, 0.56
0.22, 0.56
0.88, 0.63
0.86, 0.60
0.12, 0.50
1.00, 0.61
0.00, 0.56
0.67, 0.57
1.00, 0.61
1.00, 0.64
0.71, 0.61
1.00, 0.57
0.10, 0.50
1.00, 0.61
1.00, 0.62
1.00, 0.59
1.00, 0.59
0.38, 0.52
0.00, 0.50
0.00, 0.50
1.00, 0.56
0.71, 0.61
1.00, 0.61
1.00, 0.60
0.10, 0.50
1.00, 0.61
1.00, 0.64
0.78, 0.59
1.00, 0.57
1.00, 0.57
0.89, 0.61
1.00, 0.59
1.00, 0.62
1.00, 0.58
1.00, 0.64
1.00, 0.58
0.62, 0.51
0.00, 0.50
1.00, 0.62
0.62, 0.54
1.00, 0.50
0.44, 0.56
0.00, 0.50
1.00, 0.57
1.00, 0.59
1.00, 0.60
0.88, 0.59
1.00, 0.61
1.00, 0.61
0.00, 0.50
1.00, 0.52
0.78, 0.62
0.00, 0.50
0.89, 0.56
0.90, 0.60
0.00, 0.50
0.29, 0.51
0.75, 0.58
0.00, 0.50
0.88, 0.63
0.75, 0.54
0.00, 0.51
0.57, 0.56
0.22, 0.62
1.00, 0.61
0.71, 0.55
1.00, 0.61
0.86, 0.58
1.00, 0.62
0.62, 0.55
0.75, 0.60
1.00, 0.60
0.30, 0.52
0.75, 0.53
0.62, 0.51
1.00, 0.59
1.00, 0.63
0.00, 0.50
1.00, 0.59
1.00, 0.63
0.88, 0.58
1.00, 0.59
0.62, 0.55
0.11, 0.54
0.60, 0.60
1.00, 0.58
1.00, 0.60
0.29, 0.55
0.56, 0.53
0.57, 0.56
1.00, 0.62
1.00, 0.58
0.00, 0.53
0.43, 0.53
1.00, 0.61
0.62, 0.53
0.00, 0.50
0.38, 0.61
1.00, 0.60
1.00, 0.63
1.00, 0.58
0.14, 0.50
1.00, 0.61
1.00, 0.64
0.86, 0.60
1.00, 0.58
1.00, 0.61
1.00, 0.63
0.38, 0.53
0.90, 0.60
1.00, 0.58
1.00, 0.58
1.00, 0.57
0.86, 0.62
1.00, 0.57
0.00, 0.50
0.71, 0.54
1.00, 0.61
1.00, 0.58
1.00, 0.63
0.80, 0.55
1.00, 0.63
0.71, 0.54
0.70, 0.61
0.78, 0.54
1.00, 0.63
0.90, 0.59
0.29, 0.56
0.67, 0.63
1.00, 0.59
1.00, 0.62
1.00, 0.63
1.00, 0.61
1.00, 0.60
0.00, 0.50
0.44, 0.51
1.00, 0.60
1.00, 0.61
0.70, 0.60
1.00, 0.59
0.00, 0.50
0.57, 0.50
0.88, 0.58
0.60, 0.63
1.00, 0.59
0.88, 0.60
0.00, 0.50
0.30, 0.54
0.90, 0.62
0.89, 0.60
0.57, 0.50
1.00, 0.57
0.86, 0.59
1.00, 0.64
1.00, 0.59
0.29, 0.50
0.78, 0.51
0.12, 0.56
1.00, 0.61
1.00, 0.63
1.00, 0.60
0.00, 0.57
1.00, 0.64
1.00, 0.60
1.00, 0.62
1.00, 0.62
1.00, 0.61
0.14, 0.53
0.89, 0.59
0.14, 0.58
0.88, 0.58
1.00, 0.55
1.00, 0.55
1.00, 0.61
0.90, 0.65
1.00, 0.57
0.57, 0.51
1.00, 0.60
1.00, 0.60
1.00, 0.64
1.00, 0.59
0.50, 0.52
0.62, 0.56
1.00, 0.58
1.00, 0.60
0.12, 0.50
0.80, 0.61
1.00, 0.64
1.00, 0.61
1.00, 0.60
1.00, 0.62
1.00, 0.59
1.00, 0.58
0.00, 0.50
0.00, 0.53
0.71, 0.50
1.00, 0.57
1.00, 0.58
0.00, 0.50
0.00, 0.50
0.75, 0.57
1.00, 0.61
1.00, 0.57
0.60, 0.60
1.00, 0.64
1.00, 0.59
1.00, 0.58
0.38, 0.50
0.57, 0.58
0.25, 0.50
0.70, 0.59
1.00, 0.60
1.00, 0.60
0.88, 0.61
0.00, 0.50
0.00, 0.51
1.00, 0.58
1.00, 0.58
0.78, 0.61
0.86, 0.56
1.00, 0.63
0.67, 0.57
1.00, 0.51
0.80, 0.60
0.14, 0.55
1.00, 0.58
1.00, 0.60
0.90, 0.52
1.00, 0.61
0.00, 0.50
1.00, 0.62
0.43, 0.58
1.00, 0.59
0.90, 0.60
0.89, 0.63
0.57, 0.60
1.00, 0.56
0.00, 0.51
0.86, 0.50
1.00, 0.62
1.00, 0.63
0.00, 0.50
0.00, 0.50
0.00, 0.55
1.00, 0.63
1.00, 0.62
1.00, 0.61
0.75, 0.58
0.88, 0.58
1.00, 0.62
1.00, 0.61
0.50, 0.54
0.90, 0.59
0.00, 0.50
1.00, 0.59
1.00, 0.64
0.29, 0.54
1.00, 0.62
0.86, 0.56
0.00, 0.50
1.00, 0.58
1.00, 0.52
0.90, 0.60
1.00, 0.60
0.40, 0.63
1.00, 0.57
0.86, 0.56
0.12, 0.52
1.00, 0.59
1.00, 0.63
0.10, 0.53
1.00, 0.61
0.29, 0.59
0.71, 0.53
1.00, 0.61
1.00, 0.64
0.33, 0.52
0.00, 0.50
0.80, 0.60
1.00, 0.61
0.00, 0.50
1.00, 0.59
0.75, 0.60
1.00, 0.62
0.00, 0.50
1.00, 0.57
0.80, 0.55
0.88, 0.64
0.62, 0.59
0.25, 0.55
1.00, 0.56
0.57, 0.50
0.00, 0.51
1.00, 0.60
0.90, 0.58
1.00, 0.60
0.30, 0.54
0.70, 0.51
0.25, 0.62
1.00, 0.61
0.56, 0.50
1.00, 0.61
1.00, 0.65
1.00, 0.59
1.00, 0.62
1.00, 0.62
1.00, 0.61
0.86, 0.59
1.00, 0.60
0.29, 0.56
0.00, 0.58
0.33, 0.57
1.00, 0.63
1.00, 0.58
1.00, 0.59
1.00, 0.52
1.00, 0.59
1.00, 0.60
0.57, 0.55
0.38, 0.55
1.00, 0.60
1.00, 0.63
1.00, 0.61
0.00, 0.51
1.00, 0.58
0.88, 0.60
1.00, 0.62
1.00, 0.63
1.00, 0.61
1.00, 0.52
1.00, 0.60
1.00, 0.60
1.00, 0.63
1.00, 0.62
1.00, 0.60
0.88, 0.62
0.00, 0.60
0.57, 0.54
1.00, 0.60
1.00, 0.60
1.00, 0.63
1.00, 0.59
1.00, 0.60
1.00, 0.59
0.00, 0.50
0.43, 0.52
1.00, 0.63
1.00, 0.56
1.00, 0.62
1.00, 0.60
0.25, 0.59
1.00, 0.62
1.00, 0.59
1.00, 0.64
0.60, 0.61
1.00, 0.61
0.88, 0.60
1.00, 0.64
0.89, 0.60
1.00, 0.62
1.00, 0.57
1.00, 0.61
1.00, 0.55
1.00, 0.61
0.71, 0.58
1.00, 0.63
0.90, 0.65
0.80, 0.63
0.00, 0.50
1.00, 0.62
1.00, 0.61
0.71, 0.60
1.00, 0.60
0.22, 0.50
1.00, 0.65
0.86, 0.64
1.00, 0.62
1.00, 0.64
0.00, 0.54
1.00, 0.63
1.00, 0.61
0.86, 0.55
1.00, 0.60
0.00, 0.51
0.00, 0.50
1.00, 0.58
0.00, 0.64
1.00, 0.60
0.38, 0.61
0.00, 0.54
0.89, 0.60
0.88, 0.60
1.00, 0.62
1.00, 0.60
0.00, 0.50
1.00, 0.62
1.00, 0.61
1.00, 0.64
0.78, 0.62
1.00, 0.63
0.50, 0.51
1.00, 0.59
0.00, 0.50
1.00, 0.62
0.88, 0.57
0.30, 0.58
0.29, 0.50
0.88, 0.59
0.57, 0.50
0.75, 0.62
0.50, 0.61
1.00, 0.59
0.90, 0.61
1.00, 0.62
0.10, 0.50
1.00, 0.59
1.00, 0.65
1.00, 0.61
0.89, 0.62
1.00, 0.59
0.88, 0.61
0.43, 0.57
0.38, 0.56
0.00, 0.52
1.00, 0.58
1.00, 0.62
0.00, 0.50
0.12, 0.50
1.00, 0.60
1.00, 0.54
1.00, 0.58
0.57, 0.62
1.00, 0.62
0.00, 0.50
1.00, 0.62
0.90, 0.61
0.90, 0.63
1.00, 0.65
0.25, 0.57
0.00, 0.50
1.00, 0.58
1.00, 0.58
1.00, 0.61
1.00, 0.57
1.00, 0.60
1.00, 0.62
0.88, 0.59
1.00, 0.61
0.43, 0.54
0.62, 0.54
0.90, 0.63
0.71, 0.64
0.50, 0.52
1.00, 0.63
1.00, 0.60
0.00, 0.50
0.00, 0.50
0.90, 0.55
1.00, 0.58
1.00, 0.57
0.00, 0.50
0.11, 0.50
0.75, 0.56
0.29, 0.50
