Score, Predict
/home/ubuntu/elec823/hurricane/mod3/ssn/snrMid/hvd_119_mono.wav, 0.3592, nan
/home/ubuntu/elec823/hurricane/mod14/ssn/snrLo/hvd_168_mono.wav, 0.2577, nan
/home/ubuntu/elec823/hurricane/mod13/ssn/snrMid/hvd_169_mono.wav, 0.3924, nan
/home/ubuntu/elec823/hurricane/mod8/ssn/snrMid/hvd_140_mono.wav, 0.4107, nan
/home/ubuntu/elec823/hurricane/mod8/ssn/snrHi/hvd_061_mono.wav, 0.4909, nan
/home/ubuntu/elec823/hurricane/mod4/ssn/snrMid/hvd_071_mono.wav, 0.3619, nan
/home/ubuntu/elec823/hurricane/mod11/ssn/snrHi/hvd_038_mono.wav, 0.5875, nan
/home/ubuntu/elec823/hurricane/mod1/ssn/snrHi/hvd_084_mono.wav, 0.4234, nan
/home/ubuntu/elec823/hurricane/mod14/ssn/snrMid/hvd_090_mono.wav, 0.3135, nan
/home/ubuntu/elec823/hurricane/mod17/ssn/snrMid/hvd_088_mono.wav, 0.4622, nan
/home/ubuntu/elec823/hurricane/mod10/ssn/snrHi/hvd_071_mono.wav, 0.6312, nan
/home/ubuntu/elec823/hurricane/mod18/ssn/snrHi/hvd_065_mono.wav, 0.4333, nan
/home/ubuntu/elec823/hurricane/mod15/ssn/snrHi/hvd_169_mono.wav, 0.4965, nan
/home/ubuntu/elec823/hurricane/mod5/ssn/snrLo/hvd_070_mono.wav, 0.2011, nan
/home/ubuntu/elec823/hurricane/mod20/ssn/snrLo/hvd_141_mono.wav, 0.2128, nan
/home/ubuntu/elec823/hurricane/mod6/ssn/snrLo/hvd_066_mono.wav, 0.2408, nan
/home/ubuntu/elec823/hurricane/mod11/ssn/snrLo/hvd_105_mono.wav, 0.2850, nan
/home/ubuntu/elec823/hurricane/mod7/ssn/snrMid/hvd_077_mono.wav, 0.4052, nan
/home/ubuntu/elec823/hurricane/mod8/ssn/snrHi/hvd_163_mono.wav, 0.4461, nan
/home/ubuntu/elec823/hurricane/mod19/ssn/snrHi/hvd_052_mono.wav, 0.5103, nan
/home/ubuntu/elec823/hurricane/mod11/ssn/snrMid/hvd_161_mono.wav, 0.4413, nan
/home/ubuntu/elec823/hurricane/mod20/ssn/snrMid/hvd_125_mono.wav, 0.3652, nan
/home/ubuntu/elec823/hurricane/mod9/ssn/snrLo/hvd_062_mono.wav, 0.2228, nan
/home/ubuntu/elec823/hurricane/mod4/ssn/snrHi/hvd_167_mono.wav, 0.4795, nan
/home/ubuntu/elec823/hurricane/mod18/ssn/snrLo/hvd_032_mono.wav, 0.2104, nan
/home/ubuntu/elec823/hurricane/mod14/ssn/snrLo/hvd_068_mono.wav, 0.1741, nan
/home/ubuntu/elec823/hurricane/mod8/ssn/snrLo/hvd_109_mono.wav, 0.1921, nan
/home/ubuntu/elec823/hurricane/mod14/ssn/snrMid/hvd_047_mono.wav, 0.3546, nan
/home/ubuntu/elec823/hurricane/mod9/ssn/snrMid/hvd_125_mono.wav, 0.4184, nan
/home/ubuntu/elec823/hurricane/mod2/ssn/snrHi/hvd_053_mono.wav, 0.4655, nan
/home/ubuntu/elec823/hurricane/mod15/ssn/snrMid/hvd_101_mono.wav, 0.4094, nan
/home/ubuntu/elec823/hurricane/mod15/ssn/snrLo/hvd_159_mono.wav, 0.2048, nan
/home/ubuntu/elec823/hurricane/mod15/ssn/snrLo/hvd_061_mono.wav, 0.1793, nan
/home/ubuntu/elec823/hurricane/mod8/ssn/snrHi/hvd_015_mono.wav, 0.4417, nan
/home/ubuntu/elec823/hurricane/mod14/ssn/snrMid/hvd_130_mono.wav, 0.3420, nan
/home/ubuntu/elec823/hurricane/mod14/ssn/snrMid/hvd_003_mono.wav, 0.3074, nan
/home/ubuntu/elec823/hurricane/mod20/ssn/snrLo/hvd_013_mono.wav, 0.1513, nan
/home/ubuntu/elec823/hurricane/mod5/ssn/snrHi/hvd_052_mono.wav, 0.5030, nan
/home/ubuntu/elec823/hurricane/mod3/ssn/snrHi/hvd_143_mono.wav, 0.4998, nan
/home/ubuntu/elec823/hurricane/mod7/ssn/snrLo/hvd_086_mono.wav, 0.2229, nan
/home/ubuntu/elec823/hurricane/mod19/ssn/snrHi/hvd_172_mono.wav, 0.4408, nan
/home/ubuntu/elec823/hurricane/mod15/ssn/snrLo/hvd_156_mono.wav, 0.1692, nan
/home/ubuntu/elec823/hurricane/mod4/ssn/snrLo/hvd_139_mono.wav, 0.2555, nan
/home/ubuntu/elec823/hurricane/mod18/ssn/snrMid/hvd_051_mono.wav, 0.4412, nan
/home/ubuntu/elec823/hurricane/mod4/ssn/snrLo/hvd_110_mono.wav, 0.2957, nan
/home/ubuntu/elec823/hurricane/mod8/ssn/snrHi/hvd_057_mono.wav, 0.5188, nan
/home/ubuntu/elec823/hurricane/mod8/ssn/snrHi/hvd_045_mono.wav, 0.5172, nan
/home/ubuntu/elec823/hurricane/mod9/ssn/snrHi/hvd_060_mono.wav, 0.5190, nan
/home/ubuntu/elec823/hurricane/mod12/ssn/snrLo/hvd_074_mono.wav, 0.2739, nan
/home/ubuntu/elec823/hurricane/mod7/ssn/snrLo/hvd_045_mono.wav, 0.2210, nan
/home/ubuntu/elec823/hurricane/mod3/ssn/snrLo/hvd_075_mono.wav, 0.2007, nan
/home/ubuntu/elec823/hurricane/mod6/ssn/snrHi/hvd_112_mono.wav, 0.5085, nan
/home/ubuntu/elec823/hurricane/mod17/ssn/snrMid/hvd_124_mono.wav, 0.3932, nan
/home/ubuntu/elec823/hurricane/mod20/ssn/snrLo/hvd_104_mono.wav, 0.2161, nan
/home/ubuntu/elec823/hurricane/mod13/ssn/snrLo/hvd_177_mono.wav, 0.2004, nan
/home/ubuntu/elec823/hurricane/mod9/ssn/snrLo/hvd_039_mono.wav, 0.1520, nan
/home/ubuntu/elec823/hurricane/mod10/ssn/snrMid/hvd_016_mono.wav, 0.4341, nan
/home/ubuntu/elec823/hurricane/mod13/ssn/snrLo/hvd_165_mono.wav, 0.3032, nan
/home/ubuntu/elec823/hurricane/mod9/ssn/snrHi/hvd_034_mono.wav, 0.4851, nan
/home/ubuntu/elec823/hurricane/mod6/ssn/snrLo/hvd_084_mono.wav, 0.2298, nan
/home/ubuntu/elec823/hurricane/mod20/ssn/snrHi/hvd_171_mono.wav, 0.4940, nan
/home/ubuntu/elec823/hurricane/mod11/ssn/snrLo/hvd_099_mono.wav, 0.1887, nan
/home/ubuntu/elec823/hurricane/mod15/ssn/snrMid/hvd_122_mono.wav, 0.4442, nan
/home/ubuntu/elec823/hurricane/mod20/ssn/snrMid/hvd_134_mono.wav, 0.3562, nan
/home/ubuntu/elec823/hurricane/mod6/ssn/snrHi/hvd_057_mono.wav, 0.5185, nan
/home/ubuntu/elec823/hurricane/mod13/ssn/snrMid/hvd_050_mono.wav, 0.4479, nan
/home/ubuntu/elec823/hurricane/mod5/ssn/snrLo/hvd_155_mono.wav, 0.2073, nan
/home/ubuntu/elec823/hurricane/mod8/ssn/snrMid/hvd_045_mono.wav, 0.4027, nan
/home/ubuntu/elec823/hurricane/mod4/ssn/snrHi/hvd_104_mono.wav, 0.4995, nan
/home/ubuntu/elec823/hurricane/mod8/ssn/snrHi/hvd_092_mono.wav, 0.5113, nan
/home/ubuntu/elec823/hurricane/mod4/ssn/snrHi/hvd_050_mono.wav, 0.5289, nan
/home/ubuntu/elec823/hurricane/mod1/ssn/snrMid/hvd_115_mono.wav, 0.3327, nan
/home/ubuntu/elec823/hurricane/mod4/ssn/snrHi/hvd_172_mono.wav, 0.4620, nan
/home/ubuntu/elec823/hurricane/mod18/ssn/snrMid/hvd_010_mono.wav, 0.3843, nan
/home/ubuntu/elec823/hurricane/mod18/ssn/snrMid/hvd_125_mono.wav, 0.3824, nan
/home/ubuntu/elec823/hurricane/mod11/ssn/snrMid/hvd_022_mono.wav, 0.4322, nan
/home/ubuntu/elec823/hurricane/mod7/ssn/snrHi/hvd_105_mono.wav, 0.4730, nan
/home/ubuntu/elec823/hurricane/mod18/ssn/snrHi/hvd_031_mono.wav, 0.4830, nan
/home/ubuntu/elec823/hurricane/mod17/ssn/snrMid/hvd_059_mono.wav, 0.4202, nan
/home/ubuntu/elec823/hurricane/mod4/ssn/snrLo/hvd_172_mono.wav, 0.2340, nan
/home/ubuntu/elec823/hurricane/mod4/ssn/snrLo/hvd_026_mono.wav, 0.2472, nan
/home/ubuntu/elec823/hurricane/mod13/ssn/snrHi/hvd_122_mono.wav, 0.5947, nan
/home/ubuntu/elec823/hurricane/mod2/ssn/snrLo/hvd_136_mono.wav, 0.2220, nan
/home/ubuntu/elec823/hurricane/mod5/ssn/snrLo/hvd_039_mono.wav, 0.1464, nan
/home/ubuntu/elec823/hurricane/mod9/ssn/snrHi/hvd_066_mono.wav, 0.5270, nan
/home/ubuntu/elec823/hurricane/mod11/ssn/snrLo/hvd_056_mono.wav, 0.2004, nan
/home/ubuntu/elec823/hurricane/mod7/ssn/snrMid/hvd_176_mono.wav, 0.2781, nan
/home/ubuntu/elec823/hurricane/mod4/ssn/snrLo/hvd_094_mono.wav, 0.2298, nan
/home/ubuntu/elec823/hurricane/mod10/ssn/snrHi/hvd_066_mono.wav, 0.5310, nan
/home/ubuntu/elec823/hurricane/mod19/ssn/snrLo/hvd_003_mono.wav, 0.1857, nan
/home/ubuntu/elec823/hurricane/mod16/ssn/snrMid/hvd_038_mono.wav, 0.3140, nan
/home/ubuntu/elec823/hurricane/mod4/ssn/snrMid/hvd_157_mono.wav, 0.3131, nan
/home/ubuntu/elec823/hurricane/mod2/ssn/snrHi/hvd_008_mono.wav, 0.4073, nan
/home/ubuntu/elec823/hurricane/mod12/ssn/snrLo/hvd_137_mono.wav, 0.2142, nan
/home/ubuntu/elec823/hurricane/mod19/ssn/snrMid/hvd_138_mono.wav, 0.2579, nan
/home/ubuntu/elec823/hurricane/mod8/ssn/snrLo/hvd_052_mono.wav, 0.1998, nan
/home/ubuntu/elec823/hurricane/mod17/ssn/snrHi/hvd_017_mono.wav, 0.5933, nan
/home/ubuntu/elec823/hurricane/mod6/ssn/snrLo/hvd_111_mono.wav, 0.2525, nan
/home/ubuntu/elec823/hurricane/mod18/ssn/snrMid/hvd_015_mono.wav, 0.2992, nan
/home/ubuntu/elec823/hurricane/mod1/ssn/snrMid/hvd_095_mono.wav, 0.3479, nan
/home/ubuntu/elec823/hurricane/mod15/ssn/snrLo/hvd_157_mono.wav, 0.2530, nan
/home/ubuntu/elec823/hurricane/mod15/ssn/snrLo/hvd_048_mono.wav, 0.2477, nan
/home/ubuntu/elec823/hurricane/mod15/ssn/snrMid/hvd_166_mono.wav, 0.3788, nan
/home/ubuntu/elec823/hurricane/mod13/ssn/snrHi/hvd_043_mono.wav, 0.5249, nan
/home/ubuntu/elec823/hurricane/mod6/ssn/snrHi/hvd_092_mono.wav, 0.4950, nan
/home/ubuntu/elec823/hurricane/mod16/ssn/snrLo/hvd_046_mono.wav, 0.2505, nan
/home/ubuntu/elec823/hurricane/mod1/ssn/snrHi/hvd_117_mono.wav, 0.4375, nan
/home/ubuntu/elec823/hurricane/mod4/ssn/snrMid/hvd_138_mono.wav, 0.2928, nan
/home/ubuntu/elec823/hurricane/mod13/ssn/snrLo/hvd_080_mono.wav, 0.1955, nan
/home/ubuntu/elec823/hurricane/mod5/ssn/snrHi/hvd_165_mono.wav, 0.4628, nan
/home/ubuntu/elec823/hurricane/mod17/ssn/snrLo/hvd_032_mono.wav, 0.2690, nan
/home/ubuntu/elec823/hurricane/mod7/ssn/snrMid/hvd_059_mono.wav, 0.3670, nan
/home/ubuntu/elec823/hurricane/mod6/ssn/snrMid/hvd_139_mono.wav, 0.3991, nan
/home/ubuntu/elec823/hurricane/mod1/ssn/snrLo/hvd_028_mono.wav, 0.1708, nan
/home/ubuntu/elec823/hurricane/mod5/ssn/snrLo/hvd_089_mono.wav, 0.1871, nan
/home/ubuntu/elec823/hurricane/mod17/ssn/snrLo/hvd_034_mono.wav, 0.2701, nan
/home/ubuntu/elec823/hurricane/mod17/ssn/snrMid/hvd_098_mono.wav, 0.4450, nan
/home/ubuntu/elec823/hurricane/mod18/ssn/snrLo/hvd_074_mono.wav, 0.2344, nan
/home/ubuntu/elec823/hurricane/mod5/ssn/snrMid/hvd_073_mono.wav, 0.3199, nan
/home/ubuntu/elec823/hurricane/mod15/ssn/snrLo/hvd_113_mono.wav, 0.2108, nan
/home/ubuntu/elec823/hurricane/mod14/ssn/snrHi/hvd_066_mono.wav, 0.3714, nan
/home/ubuntu/elec823/hurricane/mod9/ssn/snrLo/hvd_011_mono.wav, 0.1777, nan
/home/ubuntu/elec823/hurricane/mod12/ssn/snrHi/hvd_136_mono.wav, 0.5378, nan
/home/ubuntu/elec823/hurricane/mod13/ssn/snrLo/hvd_159_mono.wav, 0.2673, nan
/home/ubuntu/elec823/hurricane/mod14/ssn/snrMid/hvd_077_mono.wav, 0.3346, nan
/home/ubuntu/elec823/hurricane/mod11/ssn/snrLo/hvd_008_mono.wav, 0.1657, nan
/home/ubuntu/elec823/hurricane/mod9/ssn/snrHi/hvd_101_mono.wav, 0.5486, nan
/home/ubuntu/elec823/hurricane/mod12/ssn/snrMid/hvd_034_mono.wav, 0.3625, nan
/home/ubuntu/elec823/hurricane/mod15/ssn/snrHi/hvd_021_mono.wav, 0.4446, nan
/home/ubuntu/elec823/hurricane/mod18/ssn/snrHi/hvd_018_mono.wav, 0.5245, nan
/home/ubuntu/elec823/hurricane/mod5/ssn/snrMid/hvd_069_mono.wav, 0.3076, nan
/home/ubuntu/elec823/hurricane/mod1/ssn/snrHi/hvd_166_mono.wav, 0.3811, nan
/home/ubuntu/elec823/hurricane/mod4/ssn/snrLo/hvd_038_mono.wav, 0.1577, nan
/home/ubuntu/elec823/hurricane/mod17/ssn/snrLo/hvd_136_mono.wav, 0.2661, nan
/home/ubuntu/elec823/hurricane/mod18/ssn/snrHi/hvd_089_mono.wav, 0.4659, nan
/home/ubuntu/elec823/hurricane/mod3/ssn/snrMid/hvd_117_mono.wav, 0.3837, nan
/home/ubuntu/elec823/hurricane/mod1/ssn/snrLo/hvd_107_mono.wav, 0.2194, nan
/home/ubuntu/elec823/hurricane/mod3/ssn/snrHi/hvd_157_mono.wav, 0.5453, nan
/home/ubuntu/elec823/hurricane/mod2/ssn/snrMid/hvd_164_mono.wav, 0.3352, nan
/home/ubuntu/elec823/hurricane/mod18/ssn/snrHi/hvd_143_mono.wav, 0.4912, nan
/home/ubuntu/elec823/hurricane/mod1/ssn/snrLo/hvd_142_mono.wav, 0.1831, nan
/home/ubuntu/elec823/hurricane/mod4/ssn/snrLo/hvd_151_mono.wav, 0.2469, nan
/home/ubuntu/elec823/hurricane/mod14/ssn/snrMid/hvd_075_mono.wav, 0.3821, nan
/home/ubuntu/elec823/hurricane/mod16/ssn/snrHi/hvd_128_mono.wav, 0.4183, nan
/home/ubuntu/elec823/hurricane/mod10/ssn/snrMid/hvd_169_mono.wav, 0.3733, nan
/home/ubuntu/elec823/hurricane/mod12/ssn/snrLo/hvd_049_mono.wav, 0.3192, nan
/home/ubuntu/elec823/hurricane/mod6/ssn/snrLo/hvd_139_mono.wav, 0.2537, nan
/home/ubuntu/elec823/hurricane/mod16/ssn/snrMid/hvd_040_mono.wav, 0.2385, nan
/home/ubuntu/elec823/hurricane/mod2/ssn/snrMid/hvd_015_mono.wav, 0.2282, nan
/home/ubuntu/elec823/hurricane/mod7/ssn/snrHi/hvd_157_mono.wav, 0.4653, nan
/home/ubuntu/elec823/hurricane/mod19/ssn/snrHi/hvd_076_mono.wav, 0.4427, nan
/home/ubuntu/elec823/hurricane/mod1/ssn/snrMid/hvd_031_mono.wav, 0.3259, nan
/home/ubuntu/elec823/hurricane/mod9/ssn/snrHi/hvd_021_mono.wav, 0.5123, nan
/home/ubuntu/elec823/hurricane/mod1/ssn/snrHi/hvd_075_mono.wav, 0.4953, nan
/home/ubuntu/elec823/hurricane/mod17/ssn/snrHi/hvd_145_mono.wav, 0.6082, nan
/home/ubuntu/elec823/hurricane/mod16/ssn/snrHi/hvd_169_mono.wav, 0.3701, nan
/home/ubuntu/elec823/hurricane/mod11/ssn/snrMid/hvd_099_mono.wav, 0.2950, nan
/home/ubuntu/elec823/hurricane/mod4/ssn/snrMid/hvd_005_mono.wav, 0.3734, nan
/home/ubuntu/elec823/hurricane/mod17/ssn/snrLo/hvd_047_mono.wav, 0.3085, nan
/home/ubuntu/elec823/hurricane/mod7/ssn/snrLo/hvd_082_mono.wav, 0.2718, nan
/home/ubuntu/elec823/hurricane/mod19/ssn/snrMid/hvd_086_mono.wav, 0.3226, nan
/home/ubuntu/elec823/hurricane/mod14/ssn/snrMid/hvd_122_mono.wav, 0.3230, nan
/home/ubuntu/elec823/hurricane/mod4/ssn/snrMid/hvd_116_mono.wav, 0.3238, nan
/home/ubuntu/elec823/hurricane/mod19/ssn/snrLo/hvd_140_mono.wav, 0.1914, nan
/home/ubuntu/elec823/hurricane/mod19/ssn/snrHi/hvd_164_mono.wav, 0.4492, nan
/home/ubuntu/elec823/hurricane/mod12/ssn/snrLo/hvd_026_mono.wav, 0.2994, nan
/home/ubuntu/elec823/hurricane/mod6/ssn/snrHi/hvd_052_mono.wav, 0.4937, nan
/home/ubuntu/elec823/hurricane/mod13/ssn/snrLo/hvd_162_mono.wav, 0.2930, nan
/home/ubuntu/elec823/hurricane/mod4/ssn/snrHi/hvd_169_mono.wav, 0.3689, nan
/home/ubuntu/elec823/hurricane/mod17/ssn/snrMid/hvd_141_mono.wav, 0.4286, nan
/home/ubuntu/elec823/hurricane/mod10/ssn/snrMid/hvd_060_mono.wav, 0.4643, nan
/home/ubuntu/elec823/hurricane/mod1/ssn/snrHi/hvd_076_mono.wav, 0.4336, nan
/home/ubuntu/elec823/hurricane/mod18/ssn/snrMid/hvd_149_mono.wav, 0.3407, nan
/home/ubuntu/elec823/hurricane/mod8/ssn/snrHi/hvd_030_mono.wav, 0.5370, nan
/home/ubuntu/elec823/hurricane/mod4/ssn/snrMid/hvd_070_mono.wav, 0.2954, nan
/home/ubuntu/elec823/hurricane/mod13/ssn/snrMid/hvd_042_mono.wav, 0.3595, nan
/home/ubuntu/elec823/hurricane/mod9/ssn/snrMid/hvd_124_mono.wav, 0.3523, nan
/home/ubuntu/elec823/hurricane/mod14/ssn/snrHi/hvd_156_mono.wav, 0.3823, nan
/home/ubuntu/elec823/hurricane/mod7/ssn/snrMid/hvd_044_mono.wav, 0.4017, nan
/home/ubuntu/elec823/hurricane/mod7/ssn/snrMid/hvd_042_mono.wav, 0.3626, nan
/home/ubuntu/elec823/hurricane/mod7/ssn/snrLo/hvd_146_mono.wav, 0.1644, nan
/home/ubuntu/elec823/hurricane/mod19/ssn/snrMid/hvd_132_mono.wav, 0.4122, nan
/home/ubuntu/elec823/hurricane/mod9/ssn/snrLo/hvd_158_mono.wav, 0.2437, nan
/home/ubuntu/elec823/hurricane/mod7/ssn/snrMid/hvd_147_mono.wav, 0.3690, nan
/home/ubuntu/elec823/hurricane/mod16/ssn/snrHi/hvd_139_mono.wav, 0.4348, nan
/home/ubuntu/elec823/hurricane/mod2/ssn/snrHi/hvd_074_mono.wav, 0.3787, nan
/home/ubuntu/elec823/hurricane/mod11/ssn/snrMid/hvd_165_mono.wav, 0.4726, nan
/home/ubuntu/elec823/hurricane/mod5/ssn/snrMid/hvd_074_mono.wav, 0.2758, nan
/home/ubuntu/elec823/hurricane/mod1/ssn/snrLo/hvd_127_mono.wav, 0.2443, nan
/home/ubuntu/elec823/hurricane/mod9/ssn/snrLo/hvd_134_mono.wav, 0.2405, nan
/home/ubuntu/elec823/hurricane/mod17/ssn/snrMid/hvd_092_mono.wav, 0.4656, nan
/home/ubuntu/elec823/hurricane/mod2/ssn/snrMid/hvd_028_mono.wav, 0.2891, nan
/home/ubuntu/elec823/hurricane/mod15/ssn/snrHi/hvd_068_mono.wav, 0.5504, nan
/home/ubuntu/elec823/hurricane/mod6/ssn/snrHi/hvd_136_mono.wav, 0.4714, nan
/home/ubuntu/elec823/hurricane/mod3/ssn/snrMid/hvd_055_mono.wav, 0.3226, nan
/home/ubuntu/elec823/hurricane/mod16/ssn/snrMid/hvd_147_mono.wav, 0.3086, nan
/home/ubuntu/elec823/hurricane/mod19/ssn/snrMid/hvd_091_mono.wav, 0.3251, nan
/home/ubuntu/elec823/hurricane/mod9/ssn/snrLo/hvd_005_mono.wav, 0.2926, nan
/home/ubuntu/elec823/hurricane/mod12/ssn/snrHi/hvd_099_mono.wav, 0.5059, nan
/home/ubuntu/elec823/hurricane/mod17/ssn/snrHi/hvd_115_mono.wav, 0.5503, nan
/home/ubuntu/elec823/hurricane/mod17/ssn/snrMid/hvd_135_mono.wav, 0.4623, nan
/home/ubuntu/elec823/hurricane/mod17/ssn/snrLo/hvd_044_mono.wav, 0.2620, nan
/home/ubuntu/elec823/hurricane/mod20/ssn/snrLo/hvd_100_mono.wav, 0.1806, nan
/home/ubuntu/elec823/hurricane/mod10/ssn/snrHi/hvd_138_mono.wav, 0.5403, nan
/home/ubuntu/elec823/hurricane/mod15/ssn/snrHi/hvd_113_mono.wav, 0.5193, nan
/home/ubuntu/elec823/hurricane/mod3/ssn/snrMid/hvd_179_mono.wav, 0.3937, nan
/home/ubuntu/elec823/hurricane/mod16/ssn/snrMid/hvd_152_mono.wav, 0.2858, nan
/home/ubuntu/elec823/hurricane/mod9/ssn/snrLo/hvd_060_mono.wav, 0.2209, nan
/home/ubuntu/elec823/hurricane/mod3/ssn/snrMid/hvd_073_mono.wav, 0.3503, nan
/home/ubuntu/elec823/hurricane/mod9/ssn/snrLo/hvd_136_mono.wav, 0.2229, nan
/home/ubuntu/elec823/hurricane/mod16/ssn/snrLo/hvd_164_mono.wav, 0.2496, nan
/home/ubuntu/elec823/hurricane/mod14/ssn/snrLo/hvd_026_mono.wav, 0.2537, nan
/home/ubuntu/elec823/hurricane/mod8/ssn/snrLo/hvd_088_mono.wav, 0.2601, nan
/home/ubuntu/elec823/hurricane/mod15/ssn/snrMid/hvd_013_mono.wav, 0.3707, nan
/home/ubuntu/elec823/hurricane/mod2/ssn/snrLo/hvd_172_mono.wav, 0.2184, nan
/home/ubuntu/elec823/hurricane/mod2/ssn/snrHi/hvd_134_mono.wav, 0.4053, nan
/home/ubuntu/elec823/hurricane/mod19/ssn/snrLo/hvd_155_mono.wav, 0.2223, nan
/home/ubuntu/elec823/hurricane/mod10/ssn/snrLo/hvd_109_mono.wav, 0.2041, nan
/home/ubuntu/elec823/hurricane/mod1/ssn/snrHi/hvd_140_mono.wav, 0.4793, nan
/home/ubuntu/elec823/hurricane/mod10/ssn/snrMid/hvd_179_mono.wav, 0.4450, nan
/home/ubuntu/elec823/hurricane/mod15/ssn/snrMid/hvd_150_mono.wav, 0.4451, nan
/home/ubuntu/elec823/hurricane/mod10/ssn/snrMid/hvd_104_mono.wav, 0.4141, nan
/home/ubuntu/elec823/hurricane/mod12/ssn/snrHi/hvd_176_mono.wav, 0.4328, nan
/home/ubuntu/elec823/hurricane/mod3/ssn/snrMid/hvd_011_mono.wav, 0.3441, nan
/home/ubuntu/elec823/hurricane/mod2/ssn/snrLo/hvd_165_mono.wav, 0.2711, nan
/home/ubuntu/elec823/hurricane/mod20/ssn/snrMid/hvd_070_mono.wav, 0.3011, nan
/home/ubuntu/elec823/hurricane/mod7/ssn/snrMid/hvd_057_mono.wav, 0.4028, nan
/home/ubuntu/elec823/hurricane/mod20/ssn/snrHi/hvd_018_mono.wav, 0.4865, nan
/home/ubuntu/elec823/hurricane/mod3/ssn/snrHi/hvd_127_mono.wav, 0.4945, nan
/home/ubuntu/elec823/hurricane/mod13/ssn/snrHi/hvd_100_mono.wav, 0.5434, nan
/home/ubuntu/elec823/hurricane/mod7/ssn/snrHi/hvd_042_mono.wav, 0.4920, nan
/home/ubuntu/elec823/hurricane/mod12/ssn/snrHi/hvd_091_mono.wav, 0.5776, nan
/home/ubuntu/elec823/hurricane/mod4/ssn/snrMid/hvd_033_mono.wav, 0.3940, nan
/home/ubuntu/elec823/hurricane/mod19/ssn/snrMid/hvd_076_mono.wav, 0.3117, nan
/home/ubuntu/elec823/hurricane/mod6/ssn/snrMid/hvd_135_mono.wav, 0.3398, nan
/home/ubuntu/elec823/hurricane/mod3/ssn/snrMid/hvd_164_mono.wav, 0.4208, nan
/home/ubuntu/elec823/hurricane/mod12/ssn/snrMid/hvd_044_mono.wav, 0.5245, nan
/home/ubuntu/elec823/hurricane/mod7/ssn/snrLo/hvd_116_mono.wav, 0.2478, nan
/home/ubuntu/elec823/hurricane/mod6/ssn/snrLo/hvd_049_mono.wav, 0.2160, nan
/home/ubuntu/elec823/hurricane/mod8/ssn/snrMid/hvd_159_mono.wav, 0.3416, nan
/home/ubuntu/elec823/hurricane/mod14/ssn/snrLo/hvd_111_mono.wav, 0.2543, nan
/home/ubuntu/elec823/hurricane/mod12/ssn/snrHi/hvd_142_mono.wav, 0.5472, nan
/home/ubuntu/elec823/hurricane/mod8/ssn/snrMid/hvd_099_mono.wav, 0.3105, nan
/home/ubuntu/elec823/hurricane/mod13/ssn/snrMid/hvd_055_mono.wav, 0.3375, nan
/home/ubuntu/elec823/hurricane/mod1/ssn/snrMid/hvd_011_mono.wav, 0.2907, nan
/home/ubuntu/elec823/hurricane/mod6/ssn/snrHi/hvd_179_mono.wav, 0.5223, nan
/home/ubuntu/elec823/hurricane/mod14/ssn/snrHi/hvd_098_mono.wav, 0.3956, nan
/home/ubuntu/elec823/hurricane/mod11/ssn/snrMid/hvd_164_mono.wav, 0.4620, nan
/home/ubuntu/elec823/hurricane/mod20/ssn/snrMid/hvd_147_mono.wav, 0.3549, nan
